feature,metadata,value,coef,stderr,N,N.not.0,pval,qval
DADPKIN-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.30612750393312,0.330839647786588,12,11,0.0055467868960375,0.0743882145904842
DCDPKIN-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.30612750393312,0.330839647786588,12,11,0.0055467868960375,0.0743882145904842
DGDPKIN-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.30612750393312,0.330839647786588,12,11,0.0055467868960375,0.0743882145904842
DTDPKIN-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.30612750393312,0.330839647786588,12,11,0.0055467868960375,0.0743882145904842
DUDPKIN-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.30612750393312,0.330839647786588,12,11,0.0055467868960375,0.0743882145904842
GDPKIN-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.30612750393312,0.330839647786588,12,11,0.0055467868960375,0.0743882145904842
NUCLEOSIDE-DIP-KIN-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.30612750393312,0.330839647786588,12,11,0.0055467868960375,0.0743882145904842
PEPDEPHOS-RXN|g__Alistipes.s__Alistipes_timonensis,RCE_only,TRUE,1.57593260405801,0.399125937565296,12,9,0.0055429350145698,0.0743882145904842
RXN-14117|g__Alistipes.s__Alistipes_timonensis,RCE_only,TRUE,1.57593260405801,0.399125937565296,12,9,0.0055429350145698,0.0743882145904842
RXN-14120|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.30612750393312,0.330839647786588,12,11,0.0055467868960375,0.0743882145904842
RXN-14192|g__Alistipes.s__Alistipes_timonensis,RCE_only,TRUE,1.57593260405801,0.399125937565296,12,9,0.0055429350145698,0.0743882145904842
RXN-14207|g__Alistipes.s__Alistipes_timonensis,RCE_only,TRUE,1.57593260405801,0.399125937565296,12,9,0.0055429350145698,0.0743882145904842
RXN-14228|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.30612750393312,0.330839647786588,12,11,0.0055467868960375,0.0743882145904842
RXN-15180|unclassified,DSS_only,TRUE,-0.949381906555514,0.240462075857826,12,10,0.0055450865070419,0.0743882145904842
TRANS-RXN-168|unclassified,DSS_only,TRUE,-0.949381906555514,0.240462075857826,12,10,0.0055450865070419,0.0743882145904842
UDPKIN-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.30612750393312,0.330839647786588,12,11,0.0055467868960375,0.0743882145904842
RXN-12402|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.09630542062878,0.277714914297944,12,10,0.0055490906907801,0.0744001747273755
RXN0-5001|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.09630542062878,0.277714914297944,12,10,0.0055490906907801,0.0744001747273755
OROPRIBTRANS-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,DSS_only,TRUE,-0.91221230252203,0.231096803172875,12,3,0.0055510530563284,0.0744170175916696
ALARACECAT-RXN|g__Alistipes.s__Alistipes_timonensis,RCEwDSS_only,TRUE,1.17586190895143,0.297995620066883,12,9,0.0055611132213151,0.0745424008795568
IMP-DEHYDROG-RXN|g__Bacteroides.s__Bacteroides_caecimuris,RCEwDSS_only,TRUE,0.836858910606063,0.212114411614962,12,12,0.0055652814046198,0.0745887848841993
RXN-15294|g__Alistipes.s__Alistipes_timonensis,RCEwDSS_only,TRUE,1.04783067802964,0.265596398050864,12,9,0.0055661325431835,0.0745907059932414
HOMOSERINE-O-ACETYLTRANSFERASE-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.1962487433143,0.303246702399301,12,11,0.0055689525044673,0.0746190070859236
ASPARTATE--TRNA-LIGASE-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,RCEwDSS_only,TRUE,-0.548603495289335,0.139107373696375,12,3,0.005576539196854,0.0747111628173491
GLURS-RXN|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4,DSS_only,TRUE,-0.914716501513256,0.23199780267623,12,3,0.0055834067408985,0.0747936616223274
RXN-15878|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,RCEwDSS_only,TRUE,-0.568083990188086,0.14411948744967,12,3,0.005590738672886,0.0748728433477471
RXN0-1483|g__Lactobacillus.s__Lactobacillus_reuteri,RCE_only,TRUE,-0.585956491912908,0.148665964680254,12,4,0.0055930820172137,0.0748947084246567
RIBOFLAVIN-SYN-RXN|g__Bacteroides.s__Bacteroides_caecimuris,DSS_only,TRUE,1.12320980825235,0.284985763460492,12,11,0.0055941292650342,0.0748992146444372
DGTPTRIPHYDRO-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-0.973658608800746,0.247063890788351,12,7,0.0055967515907652,0.0749248055946659
3.4.21.89-RXN|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.774509949123292,0.196565607797197,12,8,0.0056018290772555,0.0749249299034895
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.16530600663299,0.295734224648463,12,11,0.0056005958451903,0.0749249299034895
ALPHAGALACTOSID-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.15583915194493,0.293365651382726,12,11,0.0056038705828143,0.0749249299034895
DXS-RXN|g__Faecalibaculum.s__Faecalibaculum_rodentium,RCEwDSS_only,TRUE,0.830768689275109,0.21084072257969,12,3,0.0056014279602477,0.0749249299034895
RXN-11501|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.15583915194493,0.293365651382726,12,11,0.0056038705828143,0.0749249299034895
RXN-12088|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.15583915194493,0.293365651382726,12,11,0.0056038705828143,0.0749249299034895
RXN-17830|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.15583915194493,0.293365651382726,12,11,0.0056038705828143,0.0749249299034895
RXN-20789|g__Bacteroides.s__Bacteroides_caecimuris,DSS_only,TRUE,1.05041422489133,0.266559939344762,12,12,0.0055988167637451,0.0749249299034895
RXN0-6550|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.16530600663299,0.295734224648463,12,11,0.0056005958451903,0.0749249299034895
UDPNACETYLGLUCOSAMACYLTRANS-RXN|g__Bacteroides.s__Bacteroides_caecimuris,DSS_only,TRUE,1.05041422489133,0.266559939344762,12,12,0.0055988167637451,0.0749249299034895
AICARTRANSFORM-RXN,DSS_only,TRUE,0.237170460185295,0.0602070480741125,12,12,0.0056087524223709,0.0749806882251851
ACETOLACTREDUCTOISOM-RXN|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500,RCE_only,TRUE,-0.671510640935192,0.170483732876005,12,12,0.005611577838958,0.0749994317033298
ACETOOHBUTREDUCTOISOM-RXN|g__Firmicutes_unclassified.s__Firmicutes_bacterium_ASF500,RCE_only,TRUE,-0.671510640935192,0.170483732876005,12,12,0.005611577838958,0.0749994317033298
1.2.3.3-RXN,RCE_only,TRUE,-1.04274648446031,0.264799209596005,12,7,0.0056186228409918,0.0750840666339193
N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-0.874221773405708,0.222041316971662,12,6,0.005623473624428,0.0751203123889879
UNGROUPED|g__Alistipes.s__Alistipes_timonensis,RCEwDSS_only,TRUE,0.955865264340815,0.242806533448476,12,9,0.0056268422963749,0.0751557856224556
UDP-NACMURALA-GLU-LIG-RXN|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-0.638103412030685,0.162120184093584,12,4,0.0056322301489275,0.0752182159440608
RXN-14247,RCE_only,TRUE,-1.6781380344868,0.426540072536908,12,10,0.0056444279209735,0.0753047717462818
RXN-9393,RCE_only,TRUE,-1.6781380344868,0.426540072536908,12,10,0.0056444279209735,0.0753047717462818
RXN-9394,RCE_only,TRUE,-1.6781380344868,0.426540072536908,12,10,0.0056444279209735,0.0753047717462818
RXN-9421,RCE_only,TRUE,-1.6781380344868,0.426540072536908,12,10,0.0056444279209735,0.0753047717462818
RXN-9432,RCE_only,TRUE,-1.6781380344868,0.426540072536908,12,10,0.0056444279209735,0.0753047717462818
RXN-9436,RCE_only,TRUE,-1.6781380344868,0.426540072536908,12,10,0.0056444279209735,0.0753047717462818
RXN-9443,RCE_only,TRUE,-1.6781380344868,0.426540072536908,12,10,0.0056444279209735,0.0753047717462818
RXN-9984,RCE_only,TRUE,-1.6781380344868,0.426540072536908,12,10,0.0056444279209735,0.0753047717462818
3.1.11.2-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-1.23749732356715,0.314617254608688,12,8,0.0056513920674757,0.0753559536974753
BUTYRATE-KINASE-RXN|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4,RCEwDSS_only,TRUE,-0.564181067221974,0.143437590617613,12,3,0.0056517995353092,0.0753559536974753
L-LACTATE-DEHYDROGENASE-RXN|g__Lactobacillus.s__Lactobacillus_johnsonii,RCEwDSS_only,TRUE,-1.08925695575463,0.276933455449655,12,9,0.0056518395394447,0.0753559536974753
RXN-21792|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4,RCEwDSS_only,TRUE,-0.564181067221974,0.143437590617613,12,3,0.0056517995353092,0.0753559536974753
RXN-7572|g__Lactobacillus.s__Lactobacillus_johnsonii,RCEwDSS_only,TRUE,-1.08925695575463,0.276933455449655,12,9,0.0056518395394447,0.0753559536974753
ALDOSE-1-EPIMERASE-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCE_only,TRUE,-0.462395433533723,0.117591027994616,12,6,0.0056594336208326,0.0754381169615258
ALDOSE1EPIM-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCE_only,TRUE,-0.462395433533723,0.117591027994616,12,6,0.0056594336208326,0.0754381169615258
NAD-KIN-RXN|g__Faecalibaculum.s__Faecalibaculum_rodentium,RCEwDSS_only,TRUE,0.887327071599977,0.225695312225599,12,3,0.0056645745289832,0.0754780025492944
ASPARTATEKIN-RXN|g__Lactobacillus.s__Lactobacillus_johnsonii,DSS_only,TRUE,-0.868540050439764,0.22092862935951,12,9,0.0056661106791638,0.0754803839950936
GLUTAMATE-FORMIMINOTRANSFERASE-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.31218173925944,0.333786032802753,12,10,0.0056669019791351,0.0754803839950936
RXN-20716|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.31218173925944,0.333786032802753,12,10,0.0056669019791351,0.0754803839950936
RXN0-6274|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.48254962853472,0.37724305581913,12,10,0.0056759824391769,0.0755917772488587
GMP-SYN-GLUT-RXN|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_A4,DSS_only,TRUE,-0.717132788213267,0.182485677415835,12,3,0.0056771157949079,0.0755973175297673
OROPRIBTRANS-RXN|g__Alistipes.s__Alistipes_timonensis,RCE_only,TRUE,1.84436119745408,0.46933852021141,12,9,0.005677842318386,0.0755974396564488
PROTEIN-TYROSINE-PHOSPHATASE-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.13504545201142,0.288865706433842,12,11,0.0056806461404653,0.0756252163803439
FORMATETHFLIG-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-0.969719115561477,0.246824479797341,12,8,0.0056845752517515,0.0756679649274458
ARYLSULFAT-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.16871523678331,0.29755597511505,12,9,0.0056923492489688,0.0757427440976424
RXN-20165|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.16871523678331,0.29755597511505,12,9,0.0056923492489688,0.0757427440976424
DIAMINOPIMEPIM-RXN|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.871759934884281,0.221962450947,12,8,0.0056938455290957,0.0757530889077423
TRYPTOPHAN--TRNA-LIGASE-RXN|g__Alistipes.s__Alistipes_timonensis,RCEwDSS_only,TRUE,0.994650406268393,0.253316702965274,12,9,0.0057011715397684,0.0758409822705074
4.3.1.17-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.849699127718539,0.216422252574566,12,6,0.0057040430904861,0.0758696045750091
L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN,DSS_only,TRUE,1.26433400523368,0.322090924586883,12,8,0.0057093376140655,0.0759304436043269
1.17.4.2-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-0.848414119388926,0.216204142897496,12,5,0.005718585688769,0.076005477894468
RXN-21262|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-0.848414119388926,0.216204142897496,12,5,0.005718585688769,0.076005477894468
RXN-21263|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-0.848414119388926,0.216204142897496,12,5,0.005718585688769,0.076005477894468
RXN-21264|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-0.848414119388926,0.216204142897496,12,5,0.005718585688769,0.076005477894468
RXN-21265|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-0.848414119388926,0.216204142897496,12,5,0.005718585688769,0.076005477894468
3.1.26.11-RXN|g__Alistipes.s__Alistipes_timonensis,RCE_only,TRUE,1.50291841974754,0.383085402946334,12,9,0.0057254960711589,0.0760493670233198
METHIONINE--TRNA-LIGASE-RXN|g__Bacteroides.s__Bacteroides_caecimuris,RCEwDSS_only,TRUE,0.807756701134614,0.205886003091782,12,12,0.0057245697792553,0.0760493670233198
RXN-16165|g__Bacteroides.s__Bacteroides_caecimuris,RCEwDSS_only,TRUE,0.807756701134614,0.205886003091782,12,12,0.0057245697792553,0.0760493670233198
4.3.1.4-RXN|unclassified,DSS_only,TRUE,0.667650271956531,0.170236325349271,12,12,0.0057350039867695,0.0761660567286358
6.3.2.10-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,RCEwDSS_only,TRUE,-0.521459335206457,0.132997520729276,12,3,0.0057429858592812,0.0762528438697869
UDP-NACMURALGLDAPAALIG-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,RCEwDSS_only,TRUE,-0.521459335206457,0.132997520729276,12,3,0.0057429858592812,0.0762528438697869
FORMATETHFLIG-RXN|g__Bacteroides.s__Bacteroides_vulgatus,RCEwDSS_only,TRUE,0.364182822307547,0.0928998735400526,12,2,0.0057478218437181,0.0762946683832946
RXN-11136|g__Lactobacillus.s__Lactobacillus_intestinalis,RCEwDSS_only,TRUE,-0.652587354355536,0.166529130058165,12,4,0.0057582231520778,0.0764070245100188
ACETYLORNTRANSAM-RXN|g__Alistipes.s__Alistipes_timonensis,RCEwDSS_only,TRUE,1.34006248060996,0.342003254763616,12,9,0.0057618053761264,0.0764353093854113
RXN-15007|g__Alistipes.s__Alistipes_timonensis,RCEwDSS_only,TRUE,1.34006248060996,0.342003254763616,12,9,0.0057618053761264,0.0764353093854113
ACETOLACTSYN-RXN|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,1.19695008563041,0.305531086171427,12,9,0.0057667628509852,0.0764721953300908
ACETOOHBUTSYN-RXN|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,1.19695008563041,0.305531086171427,12,9,0.0057667628509852,0.0764721953300908
3.4.15.5-RXN|g__Bacteroides.s__Bacteroides_vulgatus,DSS_only,TRUE,0.525065602464985,0.134053247813345,12,5,0.0057724090889569,0.0765169140205259
RIBULOKIN-RXN|g__Alistipes.s__Alistipes_timonensis,RCEwDSS_only,TRUE,1.00324541199013,0.256148148357913,12,9,0.005773765470007,0.0765169140205259
RXN-14992|g__Alistipes.s__Alistipes_timonensis,RCEwDSS_only,TRUE,1.31675604964098,0.336182567598803,12,9,0.0057728169995044,0.0765169140205259
RXN0-5116|g__Alistipes.s__Alistipes_timonensis,RCEwDSS_only,TRUE,1.00324541199013,0.256148148357913,12,9,0.005773765470007,0.0765169140205259
ADENYLOSUCCINATE-SYNTHASE-RXN|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,RCEwDSS_only,TRUE,-0.443645171698336,0.113286180619494,12,3,0.0057775910880151,0.0765579855676331
RXN-9952|g__Lactobacillus.s__Lactobacillus_johnsonii,RCEwDSS_only,TRUE,-1.12278977703987,0.286769617871152,12,9,0.0057838570697118,0.076631379612083
DEOXYRIBOSE-P-ALD-RXN|g__Faecalibaculum.s__Faecalibaculum_rodentium,RCEwDSS_only,TRUE,0.742231888897522,0.189604930872938,12,3,0.0057889091474988,0.0766805086926379
DNA-DIRECTED-RNA-POLYMERASE-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCEwDSS_only,TRUE,-0.484927551195371,0.123876388627925,12,6,0.0057890204125733,0.0766805086926379
3.1.21.3-RXN|g__Parabacteroides.s__Parabacteroides_distasonis,RCEwDSS_only,TRUE,0.743587155874997,0.189978108679285,12,12,0.0057930474842646,0.0767242071235072
5.3.1.17-RXN|g__Bacteroides.s__Bacteroides_caecimuris,RCEwDSS_only,TRUE,0.879499326201138,0.224744859263644,12,12,0.0057985935104169,0.0767880093618719
RXN-11633|g__Alistipes.s__Alistipes_timonensis,RCE_only,TRUE,1.84288603215575,0.471026673737545,12,9,0.0058048297300422,0.0768609343222477
GLUTKIN-RXN|g__Alistipes.s__Alistipes_timonensis,RCEwDSS_only,TRUE,0.950854198102352,0.243043706222816,12,8,0.0058064055950381,0.0768721416114956
SUCCDIAMINOPIMDESUCC-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,RCE_only,TRUE,-1.0304477675173,0.263401019964292,12,8,0.0058078197357401,0.0768812052545201
ALPHAGALACTOSID-RXN|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCE_only,TRUE,-0.475073957713155,0.121456438336881,12,6,0.005812386618476,0.0768933657295356
RXN-11501|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCE_only,TRUE,-0.475073957713155,0.121456438336881,12,6,0.005812386618476,0.0768933657295356
RXN-12088|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCE_only,TRUE,-0.475073957713155,0.121456438336881,12,6,0.005812386618476,0.0768933657295356
RXN-17830|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCE_only,TRUE,-0.475073957713155,0.121456438336881,12,6,0.005812386618476,0.0768933657295356
RXN-9590|g__Lactobacillus.s__Lactobacillus_johnsonii,DSS_only,TRUE,-0.761387548409686,0.194639856008134,12,8,0.0058101439047473,0.0768933657295356
RXN-14461|g__Lactobacillus.s__Lactobacillus_johnsonii,RCE_only,TRUE,-1.20683305873147,0.308624248165677,12,9,0.0058207097259553,0.0769878102454755
1.3.1.54-RXN,DSS_only,TRUE,-0.855785831210561,0.21899856943552,12,3,0.0058405168253661,0.0770767085818616
1.3.1.54-RXN|unclassified,DSS_only,TRUE,-0.855785831210561,0.21899856943552,12,3,0.0058405168253661,0.0770767085818616
ARGININE--TRNA-LIGASE-RXN|g__Faecalibaculum.s__Faecalibaculum_rodentium,RCEwDSS_only,TRUE,0.721261833695844,0.184561994450515,12,3,0.0058387004594261,0.0770767085818616
BUTYRYL-COA-DEHYDROGENASE-RXN|unclassified,DSS_only,TRUE,0.545773412555798,0.139656327152718,12,12,0.0058386273172089,0.0770767085818616
GLURS-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.23668750706211,0.316350975505517,12,11,0.005829234394819,0.0770767085818616
GLYCEROL-KIN-RXN|g__Bacteroides.s__Bacteroides_sartorii,RCEwDSS_only,TRUE,0.439193865443626,0.112371698158756,12,6,0.0058354126104136,0.0770767085818616
GLYOHMETRANS-RXN|g__Lactobacillus.s__Lactobacillus_johnsonii,RCE_only,TRUE,-0.953342395333284,0.243905985185158,12,8,0.0058335797847682,0.0770767085818616
NAD-KIN-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.34895355206418,0.345183440906235,12,10,0.0058389461820134,0.0770767085818616
PGLUCISOM-RXN|g__Alistipes.s__Alistipes_timonensis,RCE_only,TRUE,1.13749851494523,0.291098851526923,12,9,0.0058414276372162,0.0770767085818616
PROPCOASYN-RXN|unclassified,DSS_only,TRUE,0.545773412555798,0.139656327152718,12,12,0.0058386273172089,0.0770767085818616
RIB5PISOM-RXN|g__Lactobacillus.s__Lactobacillus_johnsonii,RCEwDSS_only,TRUE,-1.05628786409632,0.270317748772859,12,9,0.005841604716497,0.0770767085818616
RIBULOKIN-RXN|unclassified,DSS_only,TRUE,0.88649181442573,0.226838780331643,12,12,0.0058382441757602,0.0770767085818616
RXN-13449|unclassified,DSS_only,TRUE,0.545773412555798,0.139656327152718,12,12,0.0058386273172089,0.0770767085818616
RXN0-1602|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCE_only,TRUE,-0.491030154657554,0.125659814697314,12,6,0.005841332805357,0.0770767085818616
RXN0-1603|g__Muribaculaceae_unclassified.s__Muribaculaceae_bacterium_DSM_103720,RCE_only,TRUE,-0.491030154657554,0.125659814697314,12,6,0.005841332805357,0.0770767085818616
RXN0-5116|unclassified,DSS_only,TRUE,0.88649181442573,0.226838780331643,12,12,0.0058382441757602,0.0770767085818616
SHIKIMATE-KINASE-RXN|g__Alistipes.s__Alistipes_timonensis,DSS_only,TRUE,0.990068450856426,0.253292124186143,12,8,0.0058324256355557,0.0770767085818616
2-DEHYDROPANTOATE-REDUCT-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,DSS_only,TRUE,-0.96935797303045,0.248151765131483,12,8,0.005851142309352,0.0771928869715523
2.3.1.89-RXN,DSS_only,TRUE,-0.834396363053471,0.213610887988903,12,11,0.0058523481686176,0.0771991312306426
DNA-LIGASE-NAD+-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,RCEwDSS_only,TRUE,-0.747026696225002,0.191256626048496,12,4,0.0058543392155288,0.0772066715801827
IPPISOM-RXN|g__Lactobacillus.s__Lactobacillus_johnsonii,RCEwDSS_only,TRUE,-1.06633533540666,0.27300766763293,12,9,0.0058543850356528,0.0772066715801827
RXN-10819|g__Bacteroides.s__Bacteroides_caecimuris,DSS_only,TRUE,1.2065779176858,0.308941508564546,12,12,0.0058570859009198,0.0772326251980149
UDPGLUCEPIM-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,RCE_only,TRUE,-0.820090070198891,0.209990574229727,12,5,0.0058582627885201,0.0772384793826355
ALTRODEHYDRAT-RXN|g__Alistipes.s__Alistipes_timonensis,RCEwDSS_only,TRUE,1.12197333018229,0.287300199292362,12,9,0.005859289884187,0.0772423574124547
THIAZOLSYN3-RXN|g__Dorea.s__Dorea_sp_5_2,DSS_only,TRUE,-0.867803514206386,0.222239940178128,12,9,0.0058624994166246,0.0772750016912532
2.7.7.8-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.15092327224939,0.294754383328044,12,11,0.0058633946815915,0.07727713670896
PYRROLINECARBREDUCT-RXN|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-0.665496705470942,0.170455710217097,12,4,0.0058669070550409,0.077294428439609
RXN66-546|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-0.665496705470942,0.170455710217097,12,4,0.0058669070550409,0.077294428439609
THREONINE--TRNA-LIGASE-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,RCE_only,TRUE,-1.24114254433506,0.317896624129707,12,5,0.0058668125775584,0.077294428439609
TRNA-CYTIDYLYLTRANSFERASE-RXN|g__Lactobacillus.s__Lactobacillus_intestinalis,RCEwDSS_only,TRUE,-1.12438320518381,0.288017402468974,12,4,0.0058695375717596,0.0773194184327893
1.2.7.4-RXN|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,RCE_only,TRUE,-0.676762339930976,0.173386445394648,12,4,0.0058746053858111,0.0773552636566331
HOMOSERDEHYDROG-RXN|g__Faecalibaculum.s__Faecalibaculum_rodentium,RCE_only,TRUE,0.816375729611677,0.209159557981952,12,4,0.0058751948142762,0.0773552636566331
RXN-12458|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-0.850969170764434,0.218017223260513,12,5,0.0058744706285686,0.0773552636566331
RXN-14517|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-0.850969170764434,0.218017223260513,12,5,0.0058744706285686,0.0773552636566331
TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,RCEwDSS_only,TRUE,-0.72511534024731,0.185812852875683,12,5,0.0058807056485443,0.0774156523523289
3.4.11.18-RXN|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.29450594435345,0.331796094421803,12,10,0.0058874152363634,0.0774194368940504
RXN-17873|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.29450594435345,0.331796094421803,12,10,0.0058874152363634,0.0774194368940504
RXN-17874|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.29450594435345,0.331796094421803,12,10,0.0058874152363634,0.0774194368940504
RXN-17875|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.29450594435345,0.331796094421803,12,10,0.0058874152363634,0.0774194368940504
RXN-17876|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.29450594435345,0.331796094421803,12,10,0.0058874152363634,0.0774194368940504
RXN-17877|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.29450594435345,0.331796094421803,12,10,0.0058874152363634,0.0774194368940504
RXN-17878|g__Bacteroides.s__Bacteroides_sartorii,DSS_only,TRUE,1.29450594435345,0.331796094421803,12,10,0.0058874152363634,0.0774194368940504
GCVP-RXN|g__Anaerotruncus.s__Anaerotruncus_sp_G3_2012,DSS_only,TRUE,-0.72842108349271,0.186773246097023,12,5,0.0058986586458119,0.0775576098228623
2.5.1.19-RXN|g__Alistipes.s__Alistipes_timonensis,RCEwDSS_only,TRUE,1.2848823459172,0.329870918935107,12,9,0.0059361867869361,0.0775725786039722
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,RCE_only,TRUE,-0.805976520474227,0.207096693693714,12,4,0.0059616290339479,0.0775725786039722
3.2.1.23-RXN|g__Lachnospiraceae_unclassified.s__Lachnospiraceae_bacterium_28_4,DSS_only,TRUE,-0.510605730386927,0.13109311384622,12,12,0.0059371149397742,0.0775725786039722
3.4.11.4-RXN|g__Bacteroides.s__Bacteroides_caecimuris,DSS_only,TRUE,1.2432459265683,0.31924102019017,12,12,0.0059417450839196,0.0775725786039722
4.2.1.58-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,RCE_only,TRUE,-0.805976520474227,0.207096693693714,12,4,0.0059616290339479,0.0775725786039722
4.2.1.59-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,RCE_only,TRUE,-0.805976520474227,0.207096693693714,12,4,0.0059616290339479,0.0775725786039722
4.2.1.61-RXN|g__Lactobacillus.s__Lactobacillus_reuteri,RCE_only,TRUE,-0.805976520474227,0.207096693693714,12,4,0.0059616290339479,0.0775725786039722
