Treatment_Group	Control	Control	Control	DSS	DSS	RCE	RCE	RCE	RCE+DSS	RCE+DSS	RCE+DSS
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter|s__Polynucleobacter necessarius	1.719335181	1.735678987	1.716052051	1.453493483	2.251400816	1.72140991	1.31765724	1.209269418	1.239778626	1.690328822	1.322257361
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter|s__Polynucleobacter asymbioticus	0.916271661	0.657963702	0.855852388	0.641656532	0.780590517	1.062784608	0.916676561	0.550984739	0.508200908	0.427178689	0.543912169
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter|s__Polynucleobacter sp. LimPoW16	0.990534372	0.982378984	0.432970409	0.852136122	1.44509169	0.33715727	0.314859539	0.475437223	0.250468141	0.938199778	0.689665164
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Ephemeroptericola|s__Ephemeroptericola cinctiostellae	0.431795588	0.392437815	1.035645644	0.420515308	0.502171343	0.676564822	0.84796563	0.756445172	0.856053028	0.436168704	0.51575371
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Lautropia|s__Lautropia mirabilis	0.846001212	0.531300862	0.650419555	1.131098134	1.141407215	1.393666683	1.277580596	1.309354964	0.74174188	0.9126622	0.878409092
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax sp. PAMC28562	0.738046721	0.733884572	0.811408689	0.852136122	1.752256944	1.189302756	0.832241706	0.59130683	0.508200908	0.893207914	0.720833367
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax sp. HW608	0.442418372	0.473416683	0.532158892	0.586667443	0.654680331	0.71913596	0.664789825	0.929984453	0.584805008	0.690246161	0.664236518
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax paradoxus	1.911263783	1.588938574	1.783753802	1.664693555	2.419558636	1.975195212	2.090303896	1.922392831	1.778308834	1.809276436	1.903222944
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax sp. 1608163	0.846001212	0.453594094	0.669220416	1.263213968	1.160064542	1.062784608	0.784014769	0.991540113	1.1806739	0.925487494	0.964262507
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax sp. JMULE5	0.583465989	0.675183639	0.612066446	0.261080219	0.298314417	0.896538798	1.065316993	0.713249207	0.436516369	0.66752346	0.412631782
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax avenae	1.284230526	1.133300496	1.151602042	1.513690747	1.275788426	1.501254754	1.265922627	1.342806604	1.107550033	1.149722868	1.093718462
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax carolinensis	0.931433168	0.700634192	0.822648627	0.933719298	0.573497681	1.119506083	0.717097117	0.63825129	0.763876554	0.690246161	0.894900608
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax antarcticus	0.573835916	0.613992584	0.675433315	0.745720132	1.034242091	0.877870848	0.563671123	0.845822584	0.763876554	1.024181055	0.769342893
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas testosteroni	1.820526127	1.664173647	1.400671439	1.917339767	1.952831325	2.18715869	1.781949438	1.465023855	1.817637542	1.648395704	1.645042008
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas aquatica	0.968654162	0.844573142	1.035645644	1.220505664	1.141407215	1.70031488	1.260058124	1.021360259	0.942692195	0.675137528	0.964262507
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas koreensis	1.370194769	0.725643544	0.88295012	1.052111435	1.205678792	1.584202679	0.96073062	0.818906855	0.807152428	1.053687705	0.889424355
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas serinivorans	0.885462106	0.700634192	0.777153705	0.765661499	0.331613724	1.211837578	0.96073062	1.289885625	0.39929259	0.906206542	0.317966954
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas thiooxydans	0.837977839	0.3714624	0.724196186	0.246963164	0.298314417	1.003741462	0.784014769	0.395713948	0.763876554	0.53989373	0.598632068
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rhodoferax|s__Rhodoferax sp. PAMC29310	0.738046721	0.68371714	1.307739527	0.814341352	1.350792063	0.760486828	1.017451816	0.878776102	0.508200908	0.659868994	0.792999397
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rhodoferax|s__Rhodoferax sp. AJA081-3	0.703136601	0.483226768	0.559289493	0.505981978	0.380164474	0.770641974	1.051802503	0.653566018	0.756535998	0.47157882	0.651352121
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rhodoferax|s__Rhodoferax sediminis	1.424784314	0.968477602	1.347191141	1.146389487	1.358890106	1.457921001	0.863520025	0.929984453	1.380132734	1.656111123	1.338424626
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rhodoferax|s__Rhodoferax koreense	0.729398067	0.806009103	0.805755709	1.227712092	1.676525421	0.810562484	0.816344517	1.112842521	0.778446559	1.198089853	1.1220125
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rhodoferax|s__Rhodoferax ferrireducens	0.658276414	0.483226768	0.687779418	0.879846295	0.614659965	1.020858935	0.759282955	0.59130683	0.909982257	0.659868994	0.827772357
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Rhodoferax|s__Rhodoferax antarcticus	0.583465989	0.473416683	0.605573951	1.304694239	1.083942331	0.951135643	0.901687777	0.942507492	0.778446559	1.059517302	1.126674691
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Hydrogenophaga sp. BPS33	1.061160823	0.758328915	0.861312805	0.420515308	0.587349345	1.406748526	1.38925467	0.60712532	0.763876554	0.581004087	0.557787946
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hydrogenophaga|s__Hydrogenophaga sp. PBC	0.885462106	0.492970597	0.706102704	0.715281542	0.531126397	1.219271638	0.784014769	0.961090559	0.617587864	0.727339675	0.670635822
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Diaphorobacter|s__Diaphorobacter sp. HDW4B	0.780528975	0.605035221	0.650419555	0.541115416	0.545388876	0.858958172	0.734119763	0.691156339	0.641695217	0.53152919	0.739216111
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Diaphorobacter|s__Diaphorobacter aerolatus	1.217766311	1.206190732	0.712159113	1.324995542	1.989804674	0.750259693	0.601266685	0.713249207	0.704078936	1.166026031	0.921974337
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Delftia|s__Delftia acidovorans	0.621356056	0.531300862	0.712159113	1.04396961	1.582834468	1.42615153	1.124612823	1.050576493	0.883269618	1.053687705	1.103211597
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Ottowia|s__Ottowia sp. oral taxon 894	0.602535409	0.568639049	0.599052105	1.06020757	0.816316174	1.64066086	1.323292665	1.003542237	0.835298251	0.777718727	0.822034755
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Ottowia|s__Ottowia sp. 27C	0.442418372	0.559394706	0.462012606	0.735645123	0.654680331	0.564293845	0.699871217	0.645928976	0.968336451	0.66752346	0.787121538
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Ottowia|s__Ottowia oryzae	0.763685888	0.473416683	0.662980646	0.641656532	0.380164474	1.572640985	0.901687777	0.923681933	0.633704108	0.462807437	0.757367568
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Ramlibacter|s__Ramlibacter tataouinensis	1.223936641	0.961476356	1.142660889	1.06020757	0.918473245	1.476652211	1.277580596	1.219596261	0.968336451	1.208621366	1.126674691
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Schlegelella|s__Schlegelella thermodepolymerans	1.83672216	1.533365605	1.069063852	1.767165832	2.344060469	0.492482908	0.515255619	0.985501399	0.617587864	1.686566687	1.615494102
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans|s__Limnohabitans sp. 63ED37-2	0.720697252	0.640535743	0.706102704	0.915984219	0.982768423	1.046160258	0.475318256	0.770561122	0.749157902	0.644437138	0.83348723
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Serpentinomonas|s__Serpentinomonas raichei	0.611976422	0.586951907	0.572665835	1.010934897	1.267208795	0.72958532	0.673640471	0.910993687	0.763876554	0.853494196	0.844849508
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Serpentinomonas|s__Serpentinomonas mccroryi	0.67638822	0.502649058	0.440285951	0.44545534	0.731537054	0.820372369	0.924112959	0.683716222	0.665406348	0.581004087	0.763367656
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Kinneretia|s__Kinneretia sp. DAIF2	0.755190027	0.640535743	0.898967771	0.888965994	0.792597636	0.760486828	0.84012509	0.942507492	0.896687763	0.950801026	0.916600084
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Alicycliphilus|s__Alicycliphilus denitrificans	0.813636468	0.774398037	0.893648289	1.052111435	1.013872472	0.951135643	0.84012509	0.784540293	0.974676919	0.931857638	0.900356152
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Verminephrobacter|s__Verminephrobacter eiseniae	1.284230526	0.68371714	0.800080492	0.630825112	0.896388606	1.393666683	0.96794393	0.749335063	0.499432724	0.66752346	0.695952907
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Hylemonella|s__Hylemonella gracilis	0.738046721	0.649276039	0.765552219	0.663078423	0.950978977	1.312582159	1.072027059	0.973347608	0.862905462	0.886664415	0.745292007
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Candidatus Symbiobacter|s__Candidatus Symbiobacter mobilis	0.630675101	0.657963702	0.700020763	1.092145277	0.839651068	0.977678314	1.024387697	1.050576493	1.072508477	0.705198206	1.059991763
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Curvibacter|s__Curvibacter sp. AEP1-3	0.504563116	0.360859213	0.572665835	0.608915217	1.326221575	0.770641974	0.454927188	0.466793543	0.525579008	0.791795423	0.883927237
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Achromobacter spanius	2.628499833	2.36168641	1.85664543	2.457495822	2.915835381	1.757599897	1.426384218	1.765608044	1.218565104	2.436316571	2.26007798
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Achromobacter xylosoxidans	1.934024963	1.63366815	1.851167286	1.995413588	2.041032301	2.345000856	2.083678495	1.896880768	2.133176023	2.187539459	1.948691528
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Achromobacter insolitus	0.639934336	0.631742173	0.817039604	0.755725269	0.331613724	0.800685437	0.554117133	0.720538949	0.778446559	0.644437138	0.625232898
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Achromobacter denitrificans	0.630675101	0.521813345	0.599052105	0.765661499	1.232370755	0.71913596	0.691180519	0.923681933	0.835298251	0.886664415	0.757367568
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Achromobacter|s__Achromobacter pestifer	0.685359563	0.463539434	0.538989524	0.494078093	0.8280308	1.012325586	0.314859539	1.156496423	0.436516369	0.697741554	0.494268225
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella sp. H567	0.788877348	0.540726394	0.839346029	0.597834215	0.601069278	1.772836234	1.137465139	0.60712532	0.719262303	0.784774243	0.598632068
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella sp. N	0.703136601	0.717355172	0.753856682	0.663078423	0.839651068	0.708610363	0.525069575	0.859094452	0.849167892	0.860189532	0.792999397
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella genomosp. 8	1.180179646	0.975445037	1.016196122	0.552638969	0.756272261	1.284508634	1.502868711	0.74218974	0.999763755	0.833219711	0.720833367
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella flabilis	0.544553898	0.782365975	0.753856682	0.745720132	0.680756827	0.632699198	0.742556353	0.929984453	0.763876554	0.784774243	0.745292007
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella genomosp. 13	0.711943646	0.649276039	0.693913074	1.06020757	1.241159451	0.698007409	0.682437151	0.422780837	0.749157902	1.036056231	1.050208951
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella trematum	0.829909595	0.709018907	0.681619573	0.469971547	0.559511735	1.196853542	0.946194893	0.891749599	0.46381717	0.497577464	0.598632068
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella pseudohinzii	0.410312448	0.350177519	0.612066446	1.183923474	1.249894931	0.621521178	0.628834067	0.818906855	0.756535998	0.94451416	0.932663154
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella genomosp. 9	0.544553898	0.605035221	0.572665835	1.213263059	1.160064542	0.839794267	0.691180519	0.583332066	0.749157902	0.791795423	0.927328645
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella hinzii	0.649134525	0.433495345	0.552554525	0.795066068	0.918473245	0.820372369	0.664789825	0.66871988	0.756535998	0.675137528	0.605328399
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella avium	0.473825332	0.492970597	0.545787967	0.494078093	0.816316174	0.790740303	0.646923957	0.791479409	0.778446559	0.659868994	0.867309078
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Alcaligenes|s__Alcaligenes faecalis	1.808258655	1.495090892	1.725064981	1.548639206	1.909382205	1.926068473	1.911055289	1.490832425	1.621480295	1.436267284	1.720999861
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Alcaligenes|s__Alcaligenes sp. SORT26	0.262286344	0.328573901	0.294520473	1.227712092	1.214631097	0.193581354	0.303500124	0.60712532	0.999763755	0.833219711	0.726987011
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Pusillimonas|s__Pusillimonas sp. T7-7	1.128490552	0.961476356	0.777153705	1.311493131	1.223528192	0.73995954	0.800270202	0.798385309	0.665406348	1.300097503	0.878409092
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Pusillimonas|s__Pusillimonas thiosulfatoxidans	1.154566577	0.821558637	0.833801673	0.785330984	0.950978977	1.150944413	0.916676561	0.720538949	0.559719553	0.445103046	0.472457921
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Algicoccus|s__Algicoccus marinus	0.685359563	0.521813345	1.151602042	0.275060473	0.654680331	0.839794267	0.57316226	0.34944247	0.361082884	0.343643508	0.435358301
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Pigmentiphaga|s__Pigmentiphaga sp. H8	0.763685888	0.666599363	0.861312805	1.107852851	1.013872472	1.103526222	0.628834067	0.583332066	0.633704108	0.860189532	0.763367656
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Pigmentiphaga|s__Pigmentiphaga aceris	0.377475742	0.21541926	0.454806682	0.261080219	0.587349345	1.646187036	1.111644982	0.818906855	0.849167892	0.652173699	0.804683756
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Advenella|s__Advenella mimigardefordensis	0.746643838	0.649276039	0.753856682	0.765661499	0.851178488	0.977678314	0.655884546	0.653566018	0.633704108	0.826397736	0.708446772
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Kerstersia|s__Kerstersia gyiorum	0.544553898	0.550090745	0.618529855	0.529499077	0.982768423	0.951135643	1.07870606	0.812098722	0.427300077	0.756342754	0.591904511
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Castellaniella|s__Castellaniella defragrans	0.473825332	0.392437815	0.552554525	0.630825112	0.641463177	1.584202679	1.051802503	0.727792041	0.62566849	0.581004087	0.714653363
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Pelistega|s__Pelistega ratti	0.658276414	0.675183639	0.432970409	0.673671257	1.044320055	0.933165292	0.84012509	0.756445172	0.987274865	0.727339675	0.86172688
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia sp. WG5	0.746643838	0.640535743	0.828235928	0.775529762	0.545388876	0.790740303	1.072027059	0.812098722	0.39929259	0.659868994	0.543912169
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia sp. NR 4-1	0.908630736	0.725643544	0.805755709	0.765661499	1.013872472	1.095469423	0.485406721	0.542783299	0.756535998	0.873487702	0.827772357
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia sp. YMA4	1.121897232	0.577824535	0.700020763	0.433039216	0.39599164	0.995105957	0.591959243	0.492570756	0.828313106	0.53989373	0.618628531
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia sp. CCM 8941	0.593032206	0.413112631	0.476317369	0.494078093	1.292796121	1.248630629	0.931511221	0.66871988	0.351370215	0.620975367	0.631807169
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia putida	1.679480661	1.133300496	1.246462443	1.002556658	0.929390069	2.714677221	2.411898137	1.715410811	0.999763755	1.000133377	1.015437069
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia plicata	1.128490552	0.996147693	0.981515474	0.517788446	0.792597636	1.737031196	1.265922627	1.495089321	0.633704108	0.597125734	0.872869761
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia violaceinigra	0.534659646	0.531300862	0.920051703	0.652407238	1.241159451	0.654798722	0.619703344	0.865684881	0.427300077	0.697741554	0.618628531
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia oculi	0.861915323	0.717355172	0.861312805	0.673671257	1.582834468	0.868445501	0.938871738	0.923681933	0.807152428	1.110950023	0.900356152
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia lutea	0.602535409	0.631742173	0.718190203	0.795066068	0.472623235	0.951135643	0.85576379	0.845822584	0.756535998	0.798782598	0.745292007
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia albidiflava	0.554380756	0.806009103	0.662980646	0.775529762	1.429796933	0.610255875	0.784014769	0.645928976	0.719262303	0.749146463	0.804683756
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium|s__Janthinobacterium sp. B9-8	0.983277777	0.483226768	0.675433315	0.505981978	0.331613724	1.020858935	0.708509877	0.358816253	0.862905462	0.564700249	0.605328399
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium|s__Janthinobacterium sp. 1_2014MBL_MicDiv	0.649134525	0.568639049	0.579307784	0.541115416	1.358890106	0.933165292	0.57316226	0.559139819	0.862905462	0.798782598	0.726987011
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium|s__Janthinobacterium agaricidamnosum	1.061160823	0.596021897	1.463054483	1.01926476	0.780590517	0.933165292	1.09197201	0.698558283	0.756535998	0.770628536	0.720833367
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herbaspirillum|s__Herbaspirillum hiltneri	1.047309426	0.613992584	1.151602042	1.17649439	1.78267491	0.877870848	0.673640471	0.891749599	1.036594566	1.133233363	1.221253639
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herbaspirillum|s__Herbaspirillum seropedicae	1.408623237	0.874698948	1.064336955	0.985652788	1.178483665	1.507340389	1.206176401	0.763520412	1.030521024	1.127694712	0.872869761
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herbaspirillum|s__Herbaspirillum frisingense	0.703136601	0.577824535	0.687779418	0.652407238	0.472623235	1.046160258	0.591959243	0.784540293	0.55125986	0.556478711	0.564676107
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herbaspirillum|s__Herbaspirillum sp. meg3	0.421094006	0.433495345	0.662980646	0.68418688	0.457619095	0.687325953	0.975121354	0.74218974	0.711690594	0.791795423	1.010400529
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herbaspirillum|s__Herbaspirillum robiniae	0.621356056	0.613992584	0.650419555	0.652407238	0.768482627	0.977678314	0.673640471	1.289885625	0.534190185	0.938199778	0.550866739
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herbaspirillum|s__Herbaspirillum rubrisubalbicans	0.514665215	0.605035221	0.624964436	0.898028406	1.141407215	0.676564822	0.691180519	0.756445172	0.749157902	0.833219711	0.900356152
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Collimonas|s__Collimonas arenae	0.997754649	1.108161749	1.186822613	1.234882702	1.892745393	1.513400461	1.175349069	0.910993687	0.909982257	1.036056231	1.25571325
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Collimonas|s__Collimonas fungivorans	0.975984498	0.68371714	0.92527489	0.977125995	1.160064542	0.914968274	0.610514466	0.599237755	0.726794481	0.81265624	0.798853405
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Collimonas|s__Collimonas pratensis	0.703136601	0.68371714	0.605573951	0.86143211	0.918473245	0.830116	0.84012509	0.9672321	0.601289551	0.763503327	0.850497265
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Undibacterium|s__Undibacterium parvum	0.908630736	0.829271003	0.730177269	0.342999079	0.457619095	0.820372369	0.699871217	0.484029424	0.593070824	0.436168704	0.27661336
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Duganella|s__Duganella sp. AF9R3	0.953880798	0.725643544	0.839346029	0.977125995	1.024093231	1.103526222	1.131053293	0.770561122	0.896687763	0.697741554	0.739216111
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter formigenes	0.916271661	0.867226267	0.800080492	0.641656532	0.873960635	1.248630629	0.989369958	1.015445336	1.191601887	1.053687705	1.050208951
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Noviherbaspirillum|s__Noviherbaspirillum sp. UKPF54	0.611976422	0.559394706	0.706102704	0.630825112	1.68942664	0.820372369	0.717097117	0.818906855	0.516916124	0.957060613	0.83348723
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Glaciimonas|s__Glaciimonas sp. PAMC28666	0.602535409	0.550090745	0.511470783	1.146389487	0.97224958	0.868445501	1.131053293	1.073530822	1.33155877	0.741914096	1.084162447
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria chenwenguii	1.989404743	1.480471969	1.498528598	2.037029156	2.233895035	1.601373325	0.924112959	1.123880455	1.191601887	1.454079769	1.515945634
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria dentiae	1.67047257	1.672772327	1.307739527	1.537083533	2.251400816	1.406748526	0.946194893	1.084872465	1.090135643	1.712697907	1.523036
