Treatment_Gropu	Control	Control	Control	DSS	DSS	DSS	Control	DSS	RCE	RCE+DSS	RCE	RCE	RCE	RCE+DSS	RCE+DSS	RCE+DSS	Start
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Pelagerythrobacter|s__Pelagerythrobacter marensis	0.631370446	1.054251748	0.622894675	0.494078093	0.211539881	0.866279589	0.986909296	0.797902747	1.388863424	0.830591196	1.058575573	1.384706678	1.196853542	0.787121538	0.785676751	0.47157882	0.976008472
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingosinicellaceae|g__Sphingosinicella|s__Sphingosinicella sp. BN140058	0.388280602	0.534659646	0.453594094	0.704990941	0.851178488	0.596845904	0.301336642	0.768418802	0.591120335	0.980403735	1.200063407	0.942507492	1.419712813	0.702213364	0.584805008	0.866853939	0.735369055
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingosinicellaceae|g__Sphingosinicella|s__Sphingosinicella microcystinivorans	0.454806682	0.703136601	0.350177519	0.469971547	0.487472935	0.710724845	0.560841715	0.337740414	0.807833835	0.564645452	0.89413458	0.720538949	1.189302756	0.816274244	0.74174188	0.523115871	0.741901059
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus sp. BM15	0.462012606	0.410312448	0.631742173	0.785330984	1.122505441	0.972841894	0.486684057	0.635920531	0.501805639	0.969416115	0.465158747	0.818906855	0.540751801	0.839179555	0.719262303	0.556478711	0.531801935
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus yeei	0.747973166	0.593032206	0.717355172	1.664693555	1.374951089	1.223646355	0.735679389	0.753447749	0.667033213	1.298380432	0.89413458	0.954922761	0.750259693	1.069708684	1.218565104	1.024181055	0.7155937
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus liaowanqingii	0.618529855	0.772132011	0.692200462	0.704990941	0.39599164	0.440560801	0.650907467	0.425360892	0.837340696	0.512611965	0.938871738	0.705922445	0.839794267	0.664236518	0.821293976	0.719996878	0.590886799
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus|s__Paracoccus kondratievae	0.599052105	0.821795976	0.577824535	1.100020441	0.993211127	0.878516054	0.660576328	0.730695783	0.616871015	0.930286752	0.554117133	0.466793543	0.467729027	0.757367568	0.341591713	0.833219711	0.675210732
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Sulfitobacter|s__Sulfitobacter sp. JL08	1.195495027	0.630675101	0.392437815	0.69462641	0.8280308	0.520818587	0.621505894	0.848092745	0.731313229	0.762205694	0.996441833	0.691156339	1.432561638	0.757367568	0.542750268	0.613069216	0.896270575
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Sulfitobacter|s__Sulfitobacter sp. THAF37	0.956223023	1.074880496	0.844573142	0.915984219	0.614659965	0.440560801	0.689200086	0.797902747	1.676937229	0.527671156	1.024387697	0.885277434	1.166410349	0.529901638	0.688734073	0.556478711	1.50760371
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Sulfitobacter|s__Sulfitobacter pseudonitzschiae	1.366519623	0.738046721	0.725643544	0.985652788	1.064267212	0.828934877	0.744798223	0.71532599	0.538197679	0.749416044	0.708509877	0.942507492	0.480159058	1.103211597	1.197034995	0.9940583	0.590886799
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Phaeobacter|s__Phaeobacter gallaeciensis	1.03080779	1.074880496	0.692200462	0.915984219	1.034242091	0.696971953	0.858378564	0.910158757	1.332993342	1.221744383	1.187759159	1.073530822	1.158698106	1.015437069	1.01214546	0.925487494	1.247912599
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Phaeobacter|s__Phaeobacter inhibens	0.966393274	0.990534372	0.852163774	1.390674671	1.214631097	1.028809837	0.947959594	1.339079775	1.219922656	1.267315836	0.79216538	1.027251031	1.181712244	1.268426318	1.33155877	1.255084335	1.046301224
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Celeribacter|s__Celeribacter baekdonensis	1.246462443	0.377475742	0.402812258	0.407881728	0.487472935	0.640610611	0.591492641	0.691959852	0.837340696	0.697092546	1.452332204	0.859094452	2.064576884	0.651352121	0.516916124	0.399867552	0.446394814
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Celeribacter|s__Celeribacter marinus	0.866752633	0.946436996	1.076109515	0.457765519	0.39599164	0.423959216	0.744798223	0.790588058	0.707542583	0.703737706	0.784014769	0.60712532	0.951135643	0.683349898	0.472803825	0.462807437	0.793118956
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Celeribacter|s__Celeribacter indicus	0.624964436	0.67638822	0.649276039	0.842779848	0.427134409	0.372976488	0.621505894	0.619501183	0.707542583	0.586383565	0.946194893	0.898192859	1.277404057	0.792999397	1.152986205	0.866853939	0.56901256
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Celeribacter|s__Celeribacter ethanolicus	0.605573951	1.019201168	0.605035221	0.517788446	0.929390069	0.611582146	0.621505894	0.602892813	1.078819404	0.663399717	0.996441833	0.720538949	1.046160258	0.81049064	0.993532824	0.84000958	0.848645874
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Roseovarius|s__Roseovarius indicus	1.064336955	1.435458658	1.076109515	1.577129821	2.233895035	1.261514043	1.214003202	1.445374183	1.274872155	1.012873253	1.162831301	1.123880455	1.204365013	1.229946013	0.778446559	1.427277884	1.191763329
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacter|s__Rhodobacter capsulatus	1.083152325	1.128490552	1.182300848	1.002556658	1.475203192	1.214022064	1.104919986	0.77584647	0.983064478	0.952776169	1.631085028	1.541104464	1.861022229	1.268426318	0.999763755	1.099677942	0.925256929
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacter|s__Rhodobacter sp. CZR27	0.504508291	0.630675101	0.317649555	0.852136122	1.196670589	0.696971953	0.641173368	0.730695783	0.667033213	0.600695778	0.924112959	0.575312974	0.73995954	0.714653363	0.490610924	0.605119499	0.848645874
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodobacter|s__Rhodobacter blasticus	0.490481687	0.484144198	0.521813345	0.663078423	1.131987283	0.337958749	0.486684057	0.594516375	0.520116405	0.774882958	0.554117133	0.653566018	0.951135643	0.702213364	0.516916124	0.880091102	0.531801935
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Salipiger|s__Salipiger profundus	0.981515474	0.931433168	0.725643544	0.529499077	0.51672151	0.596845904	0.807065474	0.882902959	0.762410182	0.527671156	0.725633547	1.156496423	0.73995954	0.695952907	1.054663272	0.47157882	0.722215649
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Salipiger|s__Yangia sp. CCB-MM3	0.712159113	0.738046721	0.596021897	0.382277751	0.44245727	0.596845904	0.591492641	0.406344383	0.77771086	0.450752269	0.909201635	0.705922445	0.942178447	0.550866739	0.756535998	0.690246161	0.675210732
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Salipiger|s__Salipiger pacificus	0.662980646	0.544553898	0.492970597	0.86143211	0.792597636	0.93818838	0.464776657	0.841028765	0.754698557	0.649699132	0.708509877	0.82568301	0.896538798	0.739216111	0.633704108	0.805736095	0.682020214
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Cereibacter|s__Cereibacter sphaeroides	1.625895073	2.127463976	1.89114019	2.250194031	2.687325164	2.292014412	1.759669938	1.967288542	1.62289443	1.882457272	1.507826346	1.880703551	1.367141662	2.067416534	1.752711477	2.252597924	1.62885869
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Ruegeria|s__Ruegeria pomeroyi	0.794382862	0.772132011	0.559394706	0.44545534	0.680756827	0.520818587	0.611570691	0.660204403	0.908570876	0.676971418	0.784014769	0.653566018	0.770641974	0.508627376	0.593070824	0.581004087	0.805644277
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Octadecabacter|s__Octadecabacter arcticus	0.877571138	1.435458658	1.485361421	1.220505664	1.824210574	1.548636883	1.132973722	0.92359596	0.922404409	0.930286752	0.655884546	1.038960902	0.830116	1.225606372	0.454774184	1.300097503	1.098134071
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Rhodovulum|s__Rhodovulum sulfidophilum	0.644097757	0.685359563	0.381988228	0.597834215	0.531126397	0.551711933	0.560841715	0.586091018	0.538197679	0.690416636	0.863520025	1.056349405	0.676564822	0.536923911	0.516916124	0.523115871	0.647646773
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Ketogulonicigenium|s__Ketogulonicigenium vulgare	0.844869159	0.504563116	0.798171034	1.153974811	1.258577836	0.984210529	0.660576328	1.661275593	0.949679788	1.126041457	0.57316226	1.366234491	0.924095473	1.172486235	0.821293976	1.105324991	0.633664758
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Roseobacter|s__Roseobacter ponti	0.681619573	0.900949126	0.631742173	1.13876407	1.589732246	0.611582146	0.591492641	0.969664405	0.800361851	0.824506562	0.454927188	0.458097763	0.403919827	1.079360597	1.060636234	1.00618298	0.546801551
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paraoceanicella|s__Paraoceanicella profunda	1.025953659	1.25439854	1.182300848	0.745720132	1.241159451	1.252139895	1.132973722	0.676169498	0.983064478	1.271794799	0.916676561	1.096125643	0.905782964	1.234272639	1.141760609	1.224275876	1.003450943
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Antarctobacter|s__Antarctobacter heliothermus	0.981515474	0.80543055	0.709018907	1.115642968	1.366942948	0.596845904	0.717266966	0.768418802	0.969803162	0.676971418	0.84796563	0.770561122	0.914968274	0.839179555	0.835298251	1.012207321	0.7155937
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Epibacterium|s__Epibacterium mobile	0.861312805	1.02627974	0.657963702	0.494078093	1.103352731	0.489249198	0.824373418	1.008013605	1.748573211	0.697092546	1.230372604	0.885277434	1.651692126	0.571531536	0.719262303	0.791795423	1.687559803
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pelagovum|s__Pelagovum pacificum	0.839346029	0.931433168	0.657963702	0.663078423	1.223528192	0.751213977	0.650907467	0.889765335	1.242154231	0.866569745	1.098559519	0.997553656	1.284508634	1.126674691	0.821293976	0.906206542	0.805644277
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pseudorhodobacter|s__Pseudorhodobacter turbinis	0.800080492	0.746643838	0.586951907	1.270210699	0.940224906	0.536347951	0.631373145	0.797902747	0.800361851	0.663399717	0.909201635	0.929984453	1.166410349	0.763367656	0.688734073	0.9940583	1.08277881
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Marinovum|s__Marinovum algicola	0.794382862	0.916271661	0.559394706	0.725499261	1.44509169	0.505120242	0.660576328	0.569091239	0.908570876	0.95834417	0.824315008	0.812098722	1.143148824	1.107934842	0.883269618	0.957060613	0.688797706
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Yoonia|s__Yoonia vestfoldensis	0.794382862	0.544553898	0.750226733	1.548639206	1.422088316	1.214022064	0.753859782	0.882902959	0.625353439	1.135902537	0.39196552	0.720538949	0.708610363	1.131321864	1.072508477	0.919089099	0.748403621
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Profundibacter|s__Profundibacter amoris	0.788662641	0.755190027	0.68371714	0.641656532	0.851178488	0.890649605	0.849952124	0.699790689	0.956418815	0.812259761	1.085354283	1.027251031	0.896538798	1.098472838	1.141760609	0.880091102	0.774124689
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Tabrizicola|s__Tabrizicola piscis	0.782919649	0.86980703	0.666599363	0.69462641	0.380164474	0.737843462	0.52952543	0.995343467	1.508328014	0.683709689	0.808329747	0.63825129	1.312582159	0.381761903	0.593070824	0.372029405	1.396071232
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Parasedimentitalea|s__Parasedimentitalea marina	0.771364624	0.658276414	0.725643544	0.630825112	0.641463177	0.611582146	0.660576328	0.516855922	0.4644718	0.474261576	0.268875166	0.484029424	0.309562468	1.005346346	1.356050172	0.963293159	0.422196886
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Boseongicola|s__Boseongicola sp. CCM32	0.771364624	1.186512488	0.605035221	0.159230757	0.281372034	0.337958749	0.698616513	0.826796185	0.667033213	0.410698198	0.725633547	0.242098945	1.367141662	0.598632068	1.04866548	0.556478711	1.17255055
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Actibacterium|s__Confluentimicrobium sp. EMB200-NS6	0.759716302	0.990534372	0.859714678	0.985652788	1.275788426	1.039747518	0.883366546	0.577616168	0.633786282	0.59355742	0.413259513	0.492570756	0.516819214	0.644866513	0.39929259	0.791795423	0.688797706
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Dinoroseobacter|s__Dinoroseobacter shibae	0.736133659	1.186512488	0.852163774	1.459627504	1.968793211	1.517676906	1.090685862	1.134735556	0.837340696	1.424421604	0.601266685	1.204078144	0.951135643	1.199290776	0.641695217	1.300097503	0.902114624
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Polymorphum|s__Polymorphum gilvum	0.675433315	0.524697068	0.586951907	0.86143211	1.596597201	0.505120242	0.560841715	0.699790689	0.4644718	1.028838024	0.563671123	0.676237536	0.676564822	0.995184547	0.903350323	0.969498896	0.493606089
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Mameliella|s__Mameliella alba	0.662980646	0.524697068	0.550090745	0.652407238	1.561941023	0.320125897	0.396984823	0.577616168	0.473896223	0.710352399	0.725633547	0.74218974	0.66572282	0.867309078	0.74174188	0.987957533	0.493606089
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pseudopuniceibacterium|s__Pseudopuniceibacterium antarcticum	0.662980646	0.262286344	0.473416683	0.356211149	0.502171343	0.473201614	0.288922121	0.848092745	0.492562362	0.866569745	0.582591365	0.885277434	0.708610363	0.644866513	0.763876554	0.81265624	0.501326587
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Brevirhabdus|s__Brevirhabdus pacifica	0.656713771	0.893226397	0.700634192	0.804735901	0.531126397	0.878516054	0.707971877	0.490011479	0.915504223	0.690416636	0.84796563	1.167206585	1.111538277	0.792999397	0.896687763	0.675137528	0.695543508
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Sagittula|s__Sagittula sp. P11	0.618529855	0.473825332	0.631742173	0.765661499	0.587349345	0.611582146	0.753859782	0.551888755	0.691475071	0.520161209	0.563671123	0.763520412	0.698007409	0.651352121	0.726794481	0.705198206	0.590886799
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Pontivivens|s__Pontivivens sp. MT2928	0.599052105	0.45296351	0.463539434	0.823883273	0.8280308	0.790597737	0.442531456	0.611220898	0.625353439	0.762205694	0.808329747	0.720538949	0.73995954	0.763367656	0.842249739	0.652173699	0.405836471
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Thalassococcus|s__Thalassococcus sp. S3	0.592500643	0.431795588	0.512263023	0.814341352	0.628123816	0.489249198	0.419937874	0.444129996	0.416403473	0.742978449	0.57316226	0.763520412	0.770641974	0.702213364	0.980989643	0.581004087	0.695543508
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Cognatishimia|s__Cognatishimia activa	0.395825701	0.309471367	0.227142547	0.814341352	1.169303498	1.343248245	0.361855663	1.163334951	1.047601966	0.985866323	0.637907365	1.015445336	0.896538798	1.107934842	0.81424053	0.931857638	0.836489932
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter pasteurianus	1.327600184	0.67638822	0.911492561	0.586667443	1.024093231	0.640610611	0.707971877	0.586091018	0.936106556	0.830591196	0.691180519	0.720538949	0.790740303	0.739216111	0.321833601	0.480297196	0.654587292
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter aceti	1.212685008	1.342105338	1.659855012	1.796540066	1.630440366	1.509831975	1.398655476	1.6692743	1.413560859	1.315835857	1.051802503	1.123880455	1.555122839	1.37806748	1.370547896	1.160612088	1.284166997
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter sp. KACC 21233	1.164910722	0.983277777	0.502649058	1.010934897	0.940224906	0.878516054	0.76286478	1.272379295	1.540078647	1.034120595	1.248257113	0.60712532	1.432561638	1.025457703	0.92315536	1.133233363	1.247912599
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter ghanensis	0.559289493	0.780528975	0.631742173	0.288906553	0.731537054	0.596845904	0.47577194	0.453423768	0.691475071	0.394359923	1.051802503	0.559139819	1.737031196	0.487034698	0.351370215	0.436168704	0.372548305
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter orientalis	0.497512036	0.861915323	0.742078792	1.100020441	1.205678792	0.995490277	0.824373418	1.245881119	1.203021228	1.145696672	1.482866033	1.177837824	0.858958172	1.314105276	1.036594566	1.367440434	1.003450943
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter ascendens	0.447564585	0.494389781	0.483226768	0.407881728	0.193540607	0.372976488	0.396984823	0.17873101	1.388863424	0.191828232	1.300617672	0.82568301	1.277404057	0.366075678	0.281486587	0.213743422	1.067258356
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Komagataeibacter|s__Komagataeibacter xylinus	0.747973166	0.630675101	0.613992584	1.035781576	0.587349345	0.90268196	0.789547363	1.093719341	0.501805639	0.878365931	0.800270202	0.763520412	0.610255875	0.83348723	0.955571301	0.628838428	0.722215649
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Komagataeibacter|s__Komagataeibacter hansenii	0.592500643	0.67638822	0.622894675	0.552638969	0.940224906	0.551711933	0.464776657	0.586091018	0.866256141	0.520161209	0.832241706	0.542783299	0.830116	1.055108649	0.778446559	0.791795423	0.728807343
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas|s__Roseomonas sp. 1318	0.877571138	0.763685888	0.844573142	0.407881728	0.51672151	0.764461716	0.726502551	0.347742985	0.887568641	1.101089779	1.044997486	1.021360259	0.849408039	0.900356152	0.807152428	0.572875199	0.695543508
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas|s__Roseomonas sp. 546	0.712159113	0.630675101	0.622894675	0.433039216	0.380164474	0.581957586	0.650907467	0.471833607	0.573694271	0.824506562	0.610514466	0.791479409	0.492482908	0.804683756	0.909982257	0.697741554	0.799395209
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas|s__Roseomonas gilardii	1.006372142	1.054251748	0.649276039	0.619911756	0.601069278	0.596845904	0.771813919	0.644060656	0.85187086	0.824506562	0.673640471	0.720538949	0.820372369	1.045292556	1.04866548	0.886664415	0.661494581
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter oxydans	1.275382587	1.148091623	1.151871204	1.25618314	1.422088316	1.06137721	1.069067839	1.196922273	0.85187086	1.130980422	0.85576379	0.87224534	1.020858935	1.1220125	1.036594566	0.987957533	0.860700246
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter albidus	0.599052105	0.772132011	0.453594094	1.027546804	0.804505648	0.90268196	0.497514257	0.988966424	0.715509729	0.497393923	0.759282955	0.683716222	0.780726137	0.827772357	0.576491561	0.58908743	0.930984962
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Kozakia|s__Kozakia baliensis	1.233888397	1.266405459	0.782365975	1.648675074	1.582834468	1.369495377	1.017329219	1.245881119	1.566748158	1.498903868	0.938871738	1.318991984	1.560985888	1.416650083	1.27616788	1.122134715	1.113327619
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Oecophyllibacter|s__Oecophyllibacter saccharovorans	1.156051923	1.633866988	1.188310508	1.409809177	1.847419148	1.307492334	1.180792206	1.358997671	1.306864516	0.768558251	0.775817849	0.9672321	1.150944413	1.154335806	0.821293976	1.319661229	1.072450415
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Granulibacter|s__Granulibacter bethesdensis	1.133663978	1.330714622	1.089015986	1.371282969	1.366942948	1.174869717	1.174057268	1.267118452	1.461722425	1.379474834	1.522597844	1.420956293	1.726635822	1.234272639	1.389654314	1.275263769	1.29309001
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acidibrevibacterium|s__Acidibrevibacterium fodinaquatile	1.011292494	0.946436996	1.55212879	0.704990941	1.034242091	0.640610611	1.410164366	0.635920531	0.754698557	1.293983376	0.808329747	1.456317369	1.103526222	0.677006866	0.361082884	0.749146463	0.919506062
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Neokomagataea|s__Neokomagataea tanensis	0.986521187	0.813636468	1.689817448	0.505981978	0.472623235	0.246504913	1.220554635	0.265710556	1.034923365	0.434863834	1.051802503	0.839140582	0.951135643	0.350217021	0.361082884	0.564700249	0.824230696
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseococcus|s__Roseococcus sp. NIBR12	0.888309121	0.788877348	0.896887525	0.586667443	0.731537054	0.696971953	0.924074819	0.577616168	0.754698557	1.028838024	0.759282955	0.653566018	0.790740303	0.959043778	1.078408162	0.919089099	0.836489932
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Entomobacter|s__Entomobacter blattae	0.839346029	1.324985359	1.120785877	1.100020441	1.429796933	1.252139895	1.36356747	1.001692445	1.072629722	0.768558251	1.131053293	0.910993687	1.445297039	1.126674691	0.633704108	1.059517302	1.148169084
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Asaia|s__Asaia bogorensis	0.782919649	1.199095381	0.492970597	1.100020441	1.342648307	0.866279589	0.940041858	1.308677642	1.437842605	0.952776169	0.975121354	0.777567639	1.241346702	1.074542712	0.649642306	0.853494196	1.133339939
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Lichenicola|s__Lichenicola cladoniae	0.747973166	0.583465989	0.512263023	0.469971547	0.628123816	0.390171694	0.744798223	0.65215511	0.547154041	0.716936902	0.664789825	0.954922761	0.610255875	0.508627376	0.542750268	0.628838428	0.728807343
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Stella|s__Stella humosa	0.736133659	0.602535409	0.675183639	0.673671257	0.873960635	0.914614792	0.698616513	0.783236093	0.74694549	1.090987008	1.065316993	0.865684881	1.277404057	1.126674691	0.942692195	0.719996878	0.56164682
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Parasaccharibacter|s__Parasaccharibacter apium	0.687779418	0.711943646	0.531300862	0.48207517	0.411647056	0.372976488	0.508263762	0.406344383	0.880499399	0.586383565	0.909201635	0.87224534	1.181712244	0.465113927	0.291679616	0.427178689	0.695543508
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Neoasaia|s__Neoasaia chiangmaiensis	0.552554525	0.534659646	0.463539434	0.870668582	0.51672151	0.456973518	0.313645246	0.790588058	0.739150532	0.586383565	0.610514466	0.90460747	1.119506083	0.435358301	0.490610924	0.846767642	0.546801551
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Bombella|s__Bombella sp. KACC 21507	0.490481687	0.377475742	0.790290148	0.597834215	0.907473184	0.440560801	0.621505894	0.516855922	0.356524147	1.07569895	0.554117133	0.56724906	0.552570843	1.015437069	0.576491561	0.712616517	0.397586159
